UMAP1,UMAP2
0.23914132,-5.6506624
2.8085558,16.365023
0.2528577,-5.6856427
-9.631969,1.7018476
2.3261046,15.660778
-2.2234461,11.538466
0.52301604,4.6930227
-0.83759385,10.7027445
10.106525,8.225753
2.7664328,16.280745
-0.85952365,10.705722
-14.85531,8.230023
0.62009805,9.072556
-5.723711,14.43245
10.943189,-6.220363
-2.1143482,11.914478
3.497113,16.541277
8.314356,2.3411639
-0.17174987,5.4063616
-4.2808247,10.679356
6.98577,2.4579175
-2.4803562,-5.3774962
6.695112,6.2810755
4.9139585,18.261995
13.822133,2.5340116
-7.670472,10.316792
0.839124,7.8035765
3.4884233,16.547073
-6.056896,3.2954118
5.146497,17.557665
-6.223518,4.0721197
7.173672,2.3399618
2.127839,-6.3848786
-8.112998,12.430827
-6.277948,-6.726651
-7.586336,10.204953
0.4088021,-0.47713307
-0.80163705,5.3366103
-5.991756,16.352251
-3.7725475,10.17239
6.649225,6.313079
1.0684307,9.071672
3.759682,7.071993
-4.548781,10.809485
3.7510047,4.8517795
-2.093795,-5.4163795
0.24693254,4.9934797
-1.1795539,21.659151
0.215022,-0.4497502
-2.6411574,-5.6488395
-8.4141655,8.3922825
3.8647037,7.568505
2.172742,15.76423
10.5377035,11.222372
0.91408837,11.580223
-1.6652937,11.090262
13.6915,2.8832111
-4.2718673,10.504164
-8.853546,2.189169
-1.1865743,6.2673426
0.23930341,-5.6659727
-0.4790544,-5.5108867
3.7840204,7.1545715
11.31008,-5.879061
3.8593798,4.779688
11.169148,-6.02164
-1.9692259,12.1034975
-1.6928958,6.399061
13.753995,3.2884276
7.701324,8.10703
-5.9623604,4.0615597
2.8169997,16.524504
-1.4912437,6.3239512
-3.754869,10.1530695
2.238624,15.732346
-2.4287834,-5.8898363
8.433516,2.2280471
3.8950267,7.589266
0.107423715,6.8003173
4.979474,18.221426
0.68910915,11.427122
0.5843369,9.164925
-2.614384,-5.507264
-1.7787571,6.481384
-2.637742,11.901242
5.42233,-2.9607654
3.8172314,7.507768
0.28818822,-0.4780593
11.430761,-5.763264
-1.7577982,-5.3903556
0.54975975,-5.800683
8.535338,2.1404393
-5.8167706,15.214964
-7.576165,10.193202
-1.4888189,-5.3687453
-4.8810773,1.5291886
2.6613333,16.166315
-15.53871,0.1496425
-15.313389,-0.100203395
7.849156,2.3810298
-1.0974721,5.7007256
12.914814,2.4105208
0.7175131,9.104142
-2.6602597,8.153979
-7.5194335,12.504643
-0.71674055,19.712477
0.13682064,5.636663
6.4410014,2.509179
6.546779,6.3638844
-2.9354422,8.176239
-0.84451073,20.689857
5.9579215,6.4299784
-2.3316677,-5.785955
-1.9546962,-5.355452
6.3069654,1.4903511
-4.55488,11.813317
7.782926,7.469125
-3.3330464,10.100102
0.45205623,4.777156
0.5715429,9.144379
-4.813368,1.6004876
2.2905288,15.644759
-2.5009022,-5.773514
11.200897,-5.9950256
-1.6996505,-5.401746
13.753241,3.3031116
-2.1802514,11.541883
-8.431264,8.406731
0.2940549,7.086155
-3.8491044,10.219336
11.237055,-5.9498644
-1.7196739,11.124797
10.143996,8.251173
-1.0873941,6.235849
3.7510679,4.8534355
13.747129,3.2593458
-11.419881,8.791822
-1.538516,-5.5172877
4.5650177,18.436594
8.217711,2.490823
-8.007636,12.508008
-5.9170303,3.335424
-4.569607,10.854477
-0.16086383,6.609301
0.3987814,4.840228
-2.642767,11.899805
-1.0545268,21.27272
6.500957,2.5360296
0.47947612,4.7444053
0.6239055,9.060305
-7.970826,12.553832
10.0537615,15.097613
0.28385177,6.6596794
5.416712,-2.9679265
-1.022314,5.7909245
0.25133437,6.575774
7.0424147,2.4189687
-2.6358323,-5.5974483
10.107386,8.218177
-5.5665154,16.654202
0.88361734,7.807188
6.5135818,2.4606504
6.0426393,6.5052476
-2.6047077,11.888744
-10.013854,1.8750666
8.7013,2.0018334
0.5104378,4.707998
-3.3733604,10.100178
12.503772,11.250253
12.474979,11.226377
-1.3426167,22.56831
-1.3436223,22.584427
1.2870401,9.1094475
1.2841295,9.106193
-2.1162732,7.1911845
-2.1145134,7.1864414
-16.260267,9.134177
-16.239101,9.146756
-4.911247,1.4972327
-4.9304276,1.4783088
-8.297246,12.234144
-8.300906,12.23274
-2.075312,7.0849557
-2.0896866,7.126938
-0.59523064,19.045118
-0.5615381,19.020266
-11.690743,-0.01618823
-11.6778145,-0.0028446456
-6.5280447,3.5112305
-6.5214453,3.4829438
4.0721335,0.33691847
4.0778236,0.34276006
6.096986,18.907206
6.1341677,18.942488
15.675756,-0.5646429
15.6760645,-0.56471694
2.6602063,20.40821
2.6750848,20.424116
19.629898,7.070136
19.648735,7.0513263
4.100733,18.747574
4.1047134,18.743258
-10.05598,-8.943298
-10.053337,-8.940677
-6.321274,16.391516
-6.3202844,16.38865
7.814607,20.78488
7.8145714,20.78481
7.8145647,20.784754
7.8145657,20.784811
-9.6428585,1.7082655
-9.651359,1.705624
-11.3954525,9.843052
-11.406683,9.831763
-12.42916,4.877746
-12.429242,4.8778048
4.0326977,4.6206794
4.0342903,4.622363
-1.3497427,6.394561
-1.3260163,6.3710656
15.236202,2.9950325
15.253318,3.0122795
-6.931715,-4.6404047
-6.9571085,-4.666261
-5.970074,-6.398773
-5.997751,-6.434271
-4.73211,1.7122288
-4.739893,1.7035066
-1.5170431,-12.109558
-1.5437274,-12.081925
-14.3219,1.4367648
-14.327021,1.4508121
15.08881,-5.294365
15.08832,-5.294229
-14.310787,1.4357913
-14.297814,1.4327044
9.363888,23.99492
3.7972152,23.69413
9.363938,23.994987
3.7975502,23.694519
13.325532,2.6525757
13.325077,2.6494813
15.088164,-5.2940207
15.087914,-5.293258
-10.233584,2.0008662
-10.232256,2.0002246
-1.0867423,6.0046744
-1.0595362,5.987823
-14.837755,8.212468
-14.821264,8.195478
-11.375756,21.667366
-11.365925,21.657545
4.8621254,-1.9300843
4.866012,-1.9325751
-11.4814625,0.19156629
-11.477438,0.19492546
-5.0411816,-10.70092
-5.0422745,-10.700757
9.363902,23.994944
3.7939672,23.690676
9.363901,23.99494
3.7939968,23.690638
9.363905,23.994942
3.8084745,23.705526
9.363897,23.994938
3.7996538,23.697065
0.33373904,16.044607
0.33898053,16.041775
-12.122009,-4.786127
-12.108431,-4.7996283
3.9961243,-11.109318
3.9765515,-11.128717
15.220311,2.9789453
15.219724,2.9791865
1.0732069,-10.01779
1.0617865,-10.026477
-5.801538,4.2033005
-5.804352,4.2017303
-10.29205,2.0448377
-10.339402,2.086316
-10.316096,2.0646265
-10.319106,2.0668912
-10.160266,1.9496158
-10.126101,1.920469
-12.059074,-4.8489504
-12.072541,-4.835617
-2.2901702,-10.234403
-2.29042,-10.2340145
5.248342,11.419334
5.2494855,11.417288
-11.07079,21.36283
-11.080393,21.372395
2.1140494,14.386032
2.1034591,14.391521
10.611548,11.289191
10.647329,11.328836
-5.8660536,4.139265
-5.881605,4.1299725
7.140046,12.452369
7.140203,12.452772
-2.2903855,-10.233706
-2.2902496,-10.234074
4.0773525,18.77426
4.0757837,18.777914
7.3517785,15.684324
7.3720236,15.704161
4.0889034,4.619858
4.106314,4.6081023
0.14413548,-0.46907037
0.15324444,-0.46770275
-11.35947,21.65108
-11.315029,21.606764
4.030085,16.068008
4.028598,16.067415
4.2781215,18.496069
4.286574,18.49266
-5.04161,-10.701091
-5.0360174,-10.706088
0.62647456,-0.5272142
0.6450618,-0.5320245
12.481481,11.228722
12.481594,11.229494
0.79296345,-10.238564
0.75027955,-10.279936
0.6642837,-0.55578285
0.63492846,-0.5379159
7.257222,15.600871
7.263443,15.606659
13.87906,2.7356768
13.8964815,2.7184339
15.675633,-0.5644945
15.675683,-0.56454223
15.0884905,-5.2945867
15.088576,-5.2947173
-16.57704,8.840345
-16.574549,8.840724
11.788639,-2.8936486
11.791251,-2.8949022
-15.312513,-0.10521768
-15.315601,-0.10793275
-15.286776,-0.1331202
-15.315424,-0.10083807
-16.240997,9.142558
-16.240795,9.142926
-0.83161587,20.697346
-0.83161855,20.69753
12.833317,2.3444855
12.823488,2.3398464
-1.0824602,4.7587647
-1.0532708,4.7993174
4.8674393,-1.9338812
4.877499,-1.9450594
1.0436959,-10.044356
1.0379527,-10.061563
3.8541105,7.555063
3.849695,7.5590334
-11.605052,0.075302824
-11.62757,0.052729722
2.800941,16.561762
2.7988186,16.535345
-1.7299519,4.90822
-1.74027,4.920165
-1.1974988,5.5727043
-1.2116666,5.565858
-7.49905,-0.73185563
-7.5045795,-0.7303155
-2.2018557,6.750576
-2.2012796,6.7583275
-5.5272207,16.685728
-5.5028434,16.706776
-1.2787188,21.901937
-1.2839731,21.917458
4.895691,-1.9689928
4.898415,-1.9701725
13.957658,2.4554899
13.96845,2.467947
13.963712,2.4528205
13.951563,2.4885912
5.0777636,18.009333
5.0789795,17.996332
-11.255314,21.547136
-11.238664,21.53051
-3.087893,8.185303
-3.109921,8.201062
15.215041,2.9696279
15.204047,2.9608667
-1.746446,-11.847259
-1.7756207,-11.816052
12.686667,7.1437206
12.684672,7.140723
18.080261,-0.59324116
18.08045,-0.5935263
-1.3260535,22.313454
-1.3064681,22.293158
7.4868474,15.815268
7.505329,15.832545
1.0280226,-10.054491
0.9910354,-10.08932
-10.768404,16.497295
-10.768385,16.497301
6.061224,-5.6610785
6.080771,-5.642262
-5.7183657,15.417961
-5.7578645,15.450203
10.533903,11.218342
10.535483,11.219801
-6.9803576,-4.6886034
-6.9809422,-4.689268
9.838239,-1.4978119
9.837338,-1.4990104
-1.195575,4.6318846
-1.1720519,4.637731
8.6417055,-4.817977
8.638762,-4.8185816
-6.5809674,-8.824682
-6.582846,-8.822077
-6.94403,-4.653599
-6.9251437,-4.6345053
-11.657499,0.020278819
-11.706268,-0.028970351
-1.1190736,4.700664
-1.1188208,4.6857557
4.8329396,-1.8977801
4.7705436,-1.8364599
0.08377903,16.124613
0.06997592,16.138617
13.991232,-3.1150103
13.9909115,-3.1152914
-11.413739,9.799311
-11.447803,9.782768
6.2589135,-5.466292
6.2051597,-5.52009
-2.176526,8.148379
-2.1674845,8.162045
19.525108,7.1767135
19.528255,7.173531
-6.611869,7.2309356
-6.6107993,7.229838
6.089134,18.904396
6.089421,18.906118
0.9742534,-10.0964775
0.94223744,-10.128475
-7.4987397,-0.73193234
-7.4988294,-0.7320639
3.959581,-11.145777
3.9624517,-11.142852
0.68488157,11.394202
0.6902229,11.398242
11.79137,-2.8946664
11.79091,-2.8943427
-4.748243,1.6921335
-4.7630367,1.6779685
4.064158,18.801273
4.024353,18.837212
10.333605,15.3681555
10.323792,15.358645
-1.2747198,21.980013
-1.2645371,22.007559
7.508963,15.836546
7.4624305,15.789953
-6.6120343,7.230911
-6.611807,7.230734
-0.59782577,19.059362
-0.62868476,19.08761
12.490707,11.2264185
12.463321,11.204646
-16.285816,9.103338
-16.335644,9.056359
6.0801697,18.909624
6.029126,18.857992
-1.3121071,6.4242826
-1.2833989,6.4348803
-0.16896233,6.633767
-0.13738514,6.655907
-5.8056283,4.1973214
-5.7855587,4.183458
-10.076844,-8.964179
-10.091454,-8.978325
-10.027124,-8.914238
-10.033101,-8.91998
-0.70474976,19.64113
-0.7046499,19.639624
-2.1610565,6.767103
-2.1599946,6.789975
2.6865816,20.437784
2.7234583,20.4753
2.700098,20.452188
2.689374,20.44056
-6.5913477,-8.8344965
-6.590316,-8.833597
9.824279,-1.5114874
9.809054,-1.5270405
-1.2886614,22.105814
-1.2806578,22.099243
-1.2646657,4.579407
-1.1946441,4.6211457
13.376745,2.614542
13.374846,2.6173363
13.996443,-3.1130068
13.99579,-3.1135156
-1.743008,-11.850371
-1.7363784,-11.858339
-7.583724,12.526243
-7.577386,12.522748
-1.7829509,-11.794845
-1.7716677,-11.815251
-12.132068,-4.775955
-12.139412,-4.7688026
2.1103556,14.388137
2.1209767,14.416767
1.0747181,8.397057
1.0979115,8.426124
-11.374018,9.87596
-11.39438,9.857371
13.410626,2.603722
13.394761,2.6150491
10.149663,8.252679
10.161168,8.267822
3.4981894,16.538498
3.4985492,16.536509
3.9057946,-0.012021198
3.9000833,-0.023892134
-11.394318,9.867112
-11.395501,9.862365
-11.587172,0.09268031
-11.611547,0.06830407
-7.3197417,-11.234532
-7.3176126,-11.231608
5.2535486,11.408269
5.250009,11.416565
-11.970423,-4.93781
-11.946486,-4.961818
7.791743,8.23605
7.786549,8.230704
1.1251593,8.488873
1.07481,8.46313
-1.5280452,-12.099691
-1.4856224,-12.14356
0.06650474,16.13647
0.066409454,16.136879
-4.533402,1.8327192
-4.5390496,1.8286185
5.149632,17.536123
5.149483,17.536201
-0.75243723,19.99965
-0.7661327,20.02707
-15.0053215,8.381297
-14.993394,8.369312
-12.408928,13.789114
-12.408873,13.789304
2.1188571,14.372311
2.1266172,14.366175
-16.640373,8.782242
-16.655449,8.7672415
-16.522772,8.888384
-16.51431,8.8975525
0.20458513,-0.4447111
0.2217729,-0.45852953
7.400181,15.730033
7.4081225,15.736882
10.327792,15.362134
10.328162,15.362444
-1.7711828,6.4596534
-1.7377869,6.438237
0.56057936,4.6488204
0.5628473,4.648014
-6.3365355,-6.782871
-6.3172903,-6.7645626
4.1255364,4.631716
4.124133,4.640888
-7.321505,-11.235304
-7.3198338,-11.234616
-5.986424,-6.4233394
-6.050472,-6.488498
-2.2903445,-10.233907
-2.2903185,-10.234417
-8.415294,8.388056
-8.418347,8.391853
-6.268116,16.374546
-6.2492733,16.368874
-0.54150426,18.980936
-0.5423834,18.983246
10.576776,11.261461
10.578075,11.262145
1.699093,-15.545885
1.6882955,-15.534942
7.8969493,8.293392
7.905349,8.310436
2.1883662,15.777535
2.1593468,15.789182
-11.973551,-4.934672
-11.988821,-4.9195085
-8.90687,2.2180154
-8.912214,2.177475
6.132917,-5.591171
6.1315236,-5.59283
-1.3351171,22.427626
-1.3405797,22.472301
4.379605,4.793475
4.40749,4.793437
-1.3418391,22.588861
-1.3418643,22.588602
-16.157698,-4.157358
-16.157457,-4.157303
-5.7146206,14.374533
-5.706192,14.348471
4.0906057,-11.014194
4.0741024,-11.030809
-11.443786,8.75198
-11.459333,8.737954
-16.651466,8.772451
-16.627474,8.795403
-5.8702555,3.3687558
-5.8977923,3.385805
9.822704,-1.5134586
9.793512,-1.542552
12.701904,7.16036
12.6549015,7.113015
4.8740034,18.319538
4.870083,18.321972
0.40824458,-0.47252813
0.40381777,-0.47477925
-16.153936,-4.1584644
-16.1569,-4.157585
6.0246553,-5.6976013
6.0192046,-5.703154
-6.4755597,3.4772582
-6.490626,3.5197723
7.149458,12.463218
7.1495743,12.4633465
3.674049,6.887174
3.6613328,6.872599
19.512321,7.1897144
19.51448,7.1875577
-1.3452187,22.549788
-1.3538507,22.524576
10.154072,8.259934
10.163361,8.2702265
9.832091,-1.504017
9.831808,-1.5042965
11.79027,-2.894346
11.791177,-2.8948135
-15.006846,8.381724
-15.005845,8.381046
4.064813,0.32942227
4.0595984,0.31736785
-6.492707,3.516918
-6.5082,3.498929
-11.105098,21.397135
-11.1080675,21.400112
0.62891287,-0.50763196
0.6029518,-0.5148416
-14.308642,1.4334272
-14.309181,1.4340737
-4.5671043,1.8076353
-4.575407,1.7971303
-0.52779454,18.964357
-0.5148551,18.949432
-6.593187,-8.836505
-6.6112,-8.854786
-10.768404,16.497343
-10.768409,16.497345
-5.824791,16.434107
-5.8109994,16.454288
-1.6319652,-11.977976
-1.662052,-11.944935
-0.8626721,-15.087778
-0.86267614,-15.087789
7.309612,15.646144
7.2742176,15.611953
4.9198265,-1.9907835
4.9342074,-2.005412
1.6985581,-15.544662
1.7015121,-15.547744
12.71735,7.1823096
12.733496,7.1991816
3.6705465,6.887534
3.6750805,6.890315
-12.408887,13.788877
-12.409342,13.7889
-12.429023,4.8778305
-12.429019,4.8778725
-1.5936594,-12.024768
-1.5815963,-12.035478
-5.798648,4.210446
-5.818712,4.2290916
9.932369,14.978812
9.963867,15.010181
-1.3171924,6.4110823
-1.3609954,6.4209576
-5.8751926,15.686801
-5.8731103,15.702216
-11.191373,21.483347
-11.157216,21.44926
7.775122,8.214549
7.7507935,8.187896
0.13845636,16.084486
0.1237343,16.097717
4.192323,-10.910545
4.1754537,-10.927117
12.488028,11.197323
12.474605,11.21283
-16.434572,8.968513
-16.399609,9.002713
15.673996,-0.56434965
15.675911,-0.564583
-10.076424,-8.963607
-10.076611,-8.964049
-1.9914708,8.428294
-1.9907756,8.429661
8.638859,-4.818434
8.638519,-4.81842
4.185394,-10.918108
4.179367,-10.924089
-0.8626787,-15.087816
-0.8626753,-15.087826
-13.6902,16.058022
-13.6902275,16.05807
-13.690266,16.058048
-13.690442,16.058058
5.33053,18.498156
5.3500876,18.513834
4.128517,-10.975944
4.128589,-10.9758
-11.708104,-9.529366
-11.708106,-9.529337
10.616594,11.297796
10.673919,11.35481
-10.023862,-8.9109335
-10.008096,-8.895202
-2.1247609,7.2332277
-2.1049726,7.278209
1.666584,-15.514109
1.6797934,-15.527307
19.50609,7.1960235
19.502266,7.199906
-11.589648,0.09045917
-11.589681,0.090314575
4.017359,-11.088116
4.023954,-11.081401
